name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Milano, Lombardia, Italia",12/10/2022,21.8,11.4,16.3,21.8,11.4,16.3,12.4,80.2,0,0,0,,0,0,16.8,6.3,324.3,1022,66,10,79.8,6.7,3,10,2022-10-12T07:35:17,2022-10-12T18:43:35,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",13/10/2022,20.8,12,16,20.8,12,16,12.8,83.1,0,0,0,,0,0,14.8,6.5,288.6,1020.4,20.4,9.5,65.1,5.7,3,10,2022-10-13T07:36:36,2022-10-13T18:41:47,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",14/10/2022,20.8,10.5,15.4,20.8,10.5,15.4,12.9,86.9,0,0,0,,0,0,11.9,7.5,282.6,1016.9,26.2,5.9,64.1,5.4,3,10,2022-10-14T07:37:55,2022-10-14T18:39:59,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",15/10/2022,22.3,13.9,17.2,22.3,13.9,17.2,13.7,81.4,0.007,100,4.17,rain,0,0,18,5.5,303.2,1016.1,51.7,6.3,55.4,4.9,3,10,2022-10-15T07:39:14,2022-10-15T18:38:13,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",16/10/2022,23.2,15.4,18.5,23.2,15.4,18.5,13.9,75.8,0,0,0,rain,0,0,12.7,6.4,16.6,1022.3,62.8,6.9,65.5,5.7,3,10,2022-10-16T07:40:33,2022-10-16T18:36:27,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",17/10/2022,22.8,12.5,17,22.8,12.5,17,14.2,85.3,0,0,0,,0,0,17,7.6,310.8,1028.3,5.8,6.5,60.1,5,3,10,2022-10-17T07:41:53,2022-10-17T18:34:42,0.75,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",18/10/2022,23.9,12,17.1,23.9,12,17.1,13.7,82.7,0.007,100,4.17,rain,0,0,22.6,10.9,280.8,1026.5,1.9,8,66.8,5.8,3,10,2022-10-18T07:43:13,2022-10-18T18:32:59,0.77,Rain,Clear conditions throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",19/10/2022,23.9,11.5,16.9,23.9,11.5,16.9,13.6,82.6,0.007,100,4.17,rain,0,0,21.2,4.8,63.2,1021.8,6.6,8.7,69.8,6,3,10,2022-10-19T07:44:34,2022-10-19T18:31:16,0.81,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",20/10/2022,20.9,12.5,16.9,20.9,12.5,16.9,13.4,81.4,0,0,0,,0,0,16.3,10.8,65,1021.4,44.6,8.4,53.9,4.7,3,10,2022-10-20T07:45:55,2022-10-20T18:29:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",21/10/2022,18.8,15.9,17.1,18.8,15.9,17.1,15.4,89.5,2.3,100,62.5,rain,0,0,44,18.3,99.9,1018.5,90.8,7.6,14.2,1.2,1,10,2022-10-21T07:47:16,2022-10-21T18:27:53,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",22/10/2022,22.4,16.9,18.7,22.4,16.9,18.7,15.2,80.3,1.416,100,50,rain,0,0,46.3,14.8,83.4,1016.5,71.2,10,34.6,3,2,10,2022-10-22T07:48:37,2022-10-22T18:26:13,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",23/10/2022,20.3,16.7,18.4,20.3,16.7,18.4,15.2,81.6,0.685,100,83.33,rain,0,0,26,11,87.9,1021.1,71.5,10,43.2,3.6,2,10,2022-10-23T07:49:59,2022-10-23T18:24:34,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",24/10/2022,22.9,16,19.3,22.9,16,19.3,15.8,80.6,1.087,100,54.17,rain,0,0,41.4,13.6,89.8,1017.9,56.5,9.1,49.5,4.2,3,10,2022-10-24T07:51:21,2022-10-24T18:22:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",25/10/2022,21.8,16.8,18.9,21.8,16.8,18.9,15.6,81.7,0.628,100,20.83,rain,0,0,23.4,9.9,87.6,1018.7,60.9,9.3,42.5,3.6,2,10,2022-10-25T07:52:43,2022-10-25T18:21:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",26/10/2022,23.8,14.9,18.5,23.8,14.9,18.5,14.8,79.7,0,0,0,rain,0,0,14.5,8.3,291.8,1022,46,10,51,4.3,3,10,2022-10-26T07:54:06,2022-10-26T18:19:44,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",27/10/2022,22.9,13.4,17.1,22.9,13.4,17.1,14.3,85.5,0.007,100,4.17,rain,0,0,17.3,5.5,36.2,1027,21.5,9.8,49.6,4.2,2,10,2022-10-27T07:55:28,2022-10-27T18:18:10,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",28/10/2022,22.8,10.5,16,22.8,10.5,16,13.1,85.2,0.007,100,4.17,rain,0,0,12.5,6.5,254,1027.7,8.8,8.4,48.6,4,3,10,2022-10-28T07:56:51,2022-10-28T18:16:37,0.11,Rain,Clear conditions throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",29/10/2022,23.9,9.6,15.6,23.9,9.6,15.6,12,82.1,0.007,100,4.17,rain,0,0,16.3,8.3,291.4,1025.8,17.4,9.4,49,4.3,3,10,2022-10-29T07:58:15,2022-10-29T18:15:06,0.14,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",30/10/2022,22.9,9.6,15,22.9,9.6,15,12,85.2,0,0,0,,0,0,13.2,6.4,273.3,1022.8,46.6,8.8,46.7,4.1,2,10,2022-10-30T06:59:38,2022-10-30T17:13:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",31/10/2022,23.8,10.5,15.2,23.8,10.5,15.2,11.6,81.9,0.007,100,4.17,rain,0,0,29.5,6.6,75.5,1021.9,31.2,10,47.2,4,2,10,2022-10-31T07:01:02,2022-10-31T17:12:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",01/11/2022,18.7,10.9,13.7,18.7,10.9,13.7,12.8,94.7,4.637,100,25,rain,0,0,17.6,9.1,304.6,1022.7,67.3,8.3,19.8,1.8,1,10,2022-11-01T07:02:25,2022-11-01T17:10:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",02/11/2022,16,11.7,14.1,16,11.7,14.1,12.9,92.7,0.194,100,12.5,rain,0,0,19.1,7.3,215.4,1023.4,82.7,4.8,28.5,2.5,1,10,2022-11-02T07:03:49,2022-11-02T17:09:14,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",03/11/2022,15.9,13.8,14.6,15.9,13.8,14.6,13.8,95.4,4.996,100,66.67,rain,0,0,29.5,19.1,115.7,1018.5,83.1,5.4,28.3,2.4,1,10,2022-11-03T07:05:13,2022-11-03T17:07:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",04/11/2022,16.9,9.3,13.2,16.9,9,13.1,9,77.5,30.125,100,41.67,rain,0,0,74.1,25.6,307.7,1004.1,66.8,8.8,38.3,3.3,3,10,2022-11-04T07:06:38,2022-11-04T17:06:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",05/11/2022,18.4,6.6,11.3,18.4,4.8,11,6.6,75.6,0,0,0,,0,0,50.1,10.4,302.7,1011.4,13.5,10,29.4,2.5,2,10,2022-11-05T07:08:02,2022-11-05T17:05:06,0.39,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",06/11/2022,15.4,4,9.1,15.4,4,9.1,5.2,79.6,0.179,100,4.17,rain,0,0,30.2,6.4,307.5,1017.6,17.5,10,37.6,3.3,2,10,2022-11-06T07:09:26,2022-11-06T17:03:46,0.43,Rain,Clear conditions throughout the day with morning rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",07/11/2022,15.9,3.9,9.1,15.9,3.9,9.1,5.3,80.4,0,0,0,,0,0,14.2,6.4,258.1,1020.2,22.8,9.7,34.3,2.8,2,10,2022-11-07T07:10:51,2022-11-07T17:02:29,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",08/11/2022,15.9,9.3,12.2,15.9,8.8,12.1,7.9,75.7,0,0,0,,0,0,19.1,7.3,304.9,1021,68.6,9.9,25.1,2.1,1,10,2022-11-08T07:12:15,2022-11-08T17:01:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",09/11/2022,12.8,11.8,12,12.8,11.8,12,10.9,93.2,1.318,100,45.83,rain,0,0,18.3,5.4,176,1019.7,89.4,6.2,10.2,0.8,1,10,2022-11-09T07:13:39,2022-11-09T16:59:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",10/11/2022,14.5,9.4,12.1,14.5,9.4,12.1,11.7,97,6.945,100,8.33,rain,0,0,19.1,8.4,217.9,1025.1,68.8,4.3,21.8,1.9,1,10,2022-11-10T07:15:03,2022-11-10T16:58:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",11/11/2022,16.5,6.5,10.9,16.5,6.5,10.9,9.9,93.7,0.187,100,8.33,rain,0,0,14,9,229.7,1033.3,19.8,5.6,35.7,3.2,2,10,2022-11-11T07:16:27,2022-11-11T16:57:35,0.6,Rain,Clear conditions throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",12/11/2022,14,7.5,10.1,14,7.2,10,9.2,94.8,0.184,100,8.33,rain,0,0,15.5,7.5,240.8,1029.9,77.6,4.7,32,2.7,1,10,2022-11-12T07:17:51,2022-11-12T16:56:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",13/11/2022,14.9,7,11,14.9,7,11,8,83.7,0.004,100,4.17,rain,0,0,26.5,10.7,64.5,1024.9,51.9,8.9,30.4,2.5,2,10,2022-11-13T07:19:15,2022-11-13T16:55:20,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",14/11/2022,11.9,7.3,10,11.9,7.3,9.7,9,93.6,1.174,100,54.17,rain,0,0,18.8,10.9,65.2,1022.8,58.2,7.7,21.3,1.9,1,10,2022-11-14T07:20:38,2022-11-14T16:54:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",15/11/2022,9,4.9,7.7,9,4.9,7.6,7.7,99.6,3.157,100,33.33,rain,0,0,18.1,6.5,19.2,1016.5,68.8,6.6,11.8,1.1,1,10,2022-11-15T07:22:01,2022-11-15T16:53:13,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",16/11/2022,12,8.5,10,12,7.8,9.8,9.2,95,6.033,100,8.33,rain,0,0,21.2,8.6,250,1005.1,79.1,6.9,18.5,1.5,1,10,2022-11-16T07:23:24,2022-11-16T16:52:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,LIML"
"Milano, Lombardia, Italia",17/11/2022,12,6,9.3,12,6,9.2,8.6,96.1,0.307,100,8.33,rain,0,0,12.2,5.7,330.2,1002.3,49.7,6.4,22.2,1.9,1,10,2022-11-17T07:24:46,2022-11-17T16:51:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",18/11/2022,15.9,7.9,11.8,15.9,7.9,11.8,9,84.2,0.167,100,25,rain,0,0,40,15.5,264.8,1000.5,50.3,8.6,25.8,2.2,2,10,2022-11-18T07:26:08,2022-11-18T16:50:17,0.82,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",19/11/2022,12.9,4.9,8.4,12.9,4,8.1,6.3,87,0,0,0,,0,0,40,8.3,286.3,1005.9,44,9.5,27.9,2.4,1,10,2022-11-19T07:27:29,2022-11-19T16:49:23,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",20/11/2022,13.4,1,6.1,13.4,1,6.1,3.3,84.4,0.179,100,4.17,rain,0,0,27.8,7.7,256.2,1010.2,32.7,7.2,28.9,2.4,2,10,2022-11-20T07:28:50,2022-11-20T16:48:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",21/11/2022,12.9,0,6.3,12.9,0,5.7,3.3,83.3,0.117,100,20.83,rain,0,0,24.4,17.9,101.2,1007.3,47.7,8.6,23.3,2,1,10,2022-11-21T07:30:10,2022-11-21T16:47:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",22/11/2022,10.9,4.6,7.6,10.9,4.3,6.1,6.8,94.6,26.351,100,45.83,rain,0,0,61.7,13.4,309.2,995.8,69,8.4,12.9,1.2,1,10,2022-11-22T07:31:29,2022-11-22T16:46:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",23/11/2022,12,0.7,5.2,12,-0.5,4.8,3.4,89.8,2.688,100,8.33,"rain,snow",0,0,48.2,7.4,54.2,1002.7,32.5,6.3,24.5,2.1,2,10,2022-11-23T07:32:48,2022-11-23T16:46:09,0,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",24/11/2022,14.4,2,6.8,14.4,-0.6,5.9,2.9,78.7,0,0,0,,0,0,32.3,9.3,271.4,1013,19.5,10,24.5,2,2,10,2022-11-24T07:34:06,2022-11-24T16:45:27,0.02,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",25/11/2022,11,4.4,7.3,11,3.6,7,5,85.6,0.01,100,4.17,rain,0,0,25.3,9.1,69.6,1018.9,34.8,9.3,25.1,2.1,1,10,2022-11-25T07:35:23,2022-11-25T16:44:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",26/11/2022,13,1.1,5.6,13,-1.4,5.1,4.1,91.1,0.179,100,4.17,rain,0,0,51.6,8.7,265.5,1025.5,13.5,6.3,55.1,4.8,3,10,2022-11-26T07:36:39,2022-11-26T16:44:09,0.09,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16080099999,16076099999,D6875,F5400,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",27/11/2022,10.9,0.5,5,10.9,0.5,5,2.6,86.6,0,0,0,,0,0,13.7,8.3,134.9,1027.1,34.9,9.9,23,1.9,2,10,2022-11-27T07:37:54,2022-11-27T16:43:33,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",28/11/2022,8.4,3.9,6.3,7.9,3.9,6.1,4.1,86.3,0,0,0,,0,0,10.1,8.2,56.4,1019.1,70.4,10,13.1,1.1,1,10,2022-11-28T07:39:08,2022-11-28T16:43:00,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",29/11/2022,7.9,3.4,5.7,7.8,2.5,5.5,3.6,87.1,0.386,100,29.17,rain,0,0,13.2,6.5,87.2,1016.9,63.6,9.2,20.4,1.7,1,10,2022-11-29T07:40:21,2022-11-29T16:42:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",30/11/2022,5.9,0.1,3.3,5.9,0.1,2.9,2.8,96.9,0.004,100,8.33,rain,0,0,18,9,3.8,1017.9,44.8,5.7,14.1,1.2,1,10,2022-11-30T07:41:33,2022-11-30T16:42:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",01/12/2022,6.6,-0.1,2.5,6.6,-0.2,2.3,2.2,97.8,0.179,100,4.17,"rain,snow",0,0,17.6,5.5,251,1018.3,56.9,2.8,20.9,1.9,1,10,2022-12-01T07:42:44,2022-12-01T16:41:37,0.26,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",02/12/2022,7.9,3.9,5.9,6.6,3.9,5.1,4.2,89.5,0.048,100,16.67,rain,0,0,16,10.8,85.4,1018.4,81.1,8.3,19,1.5,1,10,2022-12-02T07:43:53,2022-12-02T16:41:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",03/12/2022,7.4,5.8,6.5,7.4,4.1,5.8,6.2,97.9,12.09,100,66.67,rain,0,0,31.8,10.7,3.7,1016.8,93.1,7.4,6.2,0.5,0,10,2022-12-03T07:45:00,2022-12-03T16:40:54,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",04/12/2022,8.9,5.4,7.4,8.9,2.7,6.5,7.3,98.9,28.479,100,100,rain,0,0,25.2,11.9,335.5,1013.9,89,6.7,14.9,1.2,1,10,2022-12-04T07:46:07,2022-12-04T16:40:37,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",05/12/2022,8.9,4.8,7.9,8.9,3.2,6.8,7.9,99.7,3.416,100,58.33,rain,0,0,34.6,16.3,145.1,1017.2,78.9,5.7,8.6,0.7,1,10,2022-12-05T07:47:12,2022-12-05T16:40:22,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",06/12/2022,8,0,2.5,8,-0.9,2.3,2,96.3,0.179,100,4.17,rain,0,0,22.7,5.6,266.2,1016,17.9,4.3,22.5,2,1,10,2022-12-06T07:48:15,2022-12-06T16:40:10,0.44,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",07/12/2022,4.1,-1.5,0.9,4.1,-2.2,0.4,0.8,98.9,0.179,100,4.17,rain,0,0,15.1,9,248.6,1013.3,29.1,1.2,15,1.2,1,10,2022-12-07T07:49:17,2022-12-07T16:40:01,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",08/12/2022,6.9,1.9,3.8,6,-0.3,3.4,3.1,95.6,0.179,100,4.17,rain,0,0,18,7.4,237.8,1011.1,71.1,5.7,20.2,1.9,1,10,2022-12-08T07:50:16,2022-12-08T16:39:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",09/12/2022,4.9,3.9,4.6,4.9,1.1,3.1,4.5,99.4,11.765,100,66.67,"rain,snow",0.2,0.1,18,11.1,304.3,1004.2,91.6,6.2,8.2,0.7,0,10,2022-12-09T07:51:15,2022-12-09T16:39:50,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",10/12/2022,6,3,4.3,3.9,0.5,2.3,3.7,95.3,0.006,100,12.5,rain,0,0,47,11.9,258.4,999.2,86.8,6.1,15.1,1.4,1,10,2022-12-10T07:52:11,2022-12-10T16:39:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",11/12/2022,6,0.2,2.6,3.4,-1.7,0.9,0.8,88.9,0,0,0,,0,0,50.6,16.4,136.4,1001.1,52.9,7.2,18.8,1.6,1,10,2022-12-11T07:53:05,2022-12-11T16:39:50,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",12/12/2022,3.8,-1.1,1.5,3.8,-5.2,0.5,0,90.9,0,0,0,,0,0,32.9,12.7,132.8,1008.9,54.6,8.1,20,1.6,1,10,2022-12-12T07:53:58,2022-12-12T16:39:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",13/12/2022,2,-0.2,1.3,2,-1.9,0.2,0.5,94.7,0.183,100,12.5,"rain,snow",0.6,0.2,16.8,10.9,217.4,1010.5,88.2,5.4,8.5,0.8,0,10,2022-12-13T07:54:48,2022-12-13T16:40:01,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",14/12/2022,4.9,-0.1,2.5,4.9,-2.6,1.8,0,84.2,0,0,0,,0,0,17.1,7.4,240.5,1006.5,69.8,8.3,19.8,1.7,1,10,2022-12-14T07:55:36,2022-12-14T16:40:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",15/12/2022,3.4,-1.6,1.9,3.4,-2.2,0.6,1.3,96.2,13.711,100,45.83,"rain,snow",2,0.5,28.7,11.8,329.8,1006,73.5,6,5.7,0.5,0,10,2022-12-15T07:56:23,2022-12-15T16:40:23,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",16/12/2022,5,1.7,3.3,4.9,-1.6,1.6,2.8,96.5,8.442,100,37.5,"rain,snow",0,0.3,24.5,13,245.6,1004.9,83.9,5.1,15,1.2,1,10,2022-12-16T07:57:07,2022-12-16T16:40:38,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",17/12/2022,5.9,3,4.3,5.9,0.3,2.6,4,98.6,0,0,0,,0,0,37.4,11.8,256.4,1016.8,77.2,2.8,16.9,1.5,1,10,2022-12-17T07:57:48,2022-12-17T16:40:55,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
